X,Y,class_id,class_name,Blue,Green,Red,RedEdge,NIR,nDSM_m,Thermal_C
458937.0180,4334134.0981,4,Vehicle,0.474762,0.520801,0.535566,0.502040,0.444756,1.0119,36.4319
458937.0953,4334133.1157,4,Vehicle,0.184265,0.230077,0.305420,0.332708,0.401223,-0.0906,49.0575
458936.4641,4334134.7747,4,Vehicle,0.536235,0.600873,0.595791,0.584372,0.569427,0.7398,36.1092
458937.3883,4334135.2743,4,Vehicle,0.522059,0.574275,0.564737,0.547915,0.538440,0.7485,34.9729
458937.5496,4334134.2097,4,Vehicle,0.419312,0.421566,0.452229,0.423242,0.362238,1.0592,36.3758
458937.3016,4334134.8475,4,Vehicle,0.428193,0.483010,0.491442,0.481377,0.465080,0.8062,36.5161
458937.1229,4334134.2791,4,Vehicle,0.062920,0.099855,0.090391,0.090404,0.105085,1.0018,34.4398
458922.3271,4334136.4253,4,Vehicle,0.089744,0.124650,0.097650,0.116197,0.168471,1.0201,39.5181
458922.3254,4334136.5593,4,Vehicle,0.533105,0.577955,0.605041,0.715015,0.625349,1.0588,37.9049
458922.4356,4334136.6318,4,Vehicle,0.304628,0.284669,0.298544,0.347111,0.289473,0.9997,37.9049
458922.1437,4334136.7261,4,Vehicle,0.638036,0.756044,0.763202,0.794276,0.791264,1.0789,38.6063
458922.0409,4334135.6610,4,Vehicle,0.073584,0.118585,0.098578,0.155523,0.204414,2.8342,38.4940
458922.2475,4334137.4286,4,Vehicle,0.188524,0.222159,0.198042,0.216497,0.208931,0.8919,32.8546
458921.9121,4334136.0300,4,Vehicle,0.103993,0.112164,0.098087,0.131730,0.128294,2.8117,39.5742
458922.5140,4334135.6804,4,Vehicle,0.318932,0.386365,0.282580,0.232291,0.313467,0.6877,39.3919
458922.2742,4334136.7406,4,Vehicle,0.576890,0.550977,0.548555,0.641840,0.602516,1.0649,37.9049
458922.0727,4334137.1970,4,Vehicle,0.382880,0.475777,0.398390,0.458221,0.589344,1.1553,35.8427
458922.0325,4334135.7657,4,Vehicle,0.079644,0.117087,0.108210,0.152886,0.148179,2.7489,38.4940
458922.0462,4334135.8391,4,Vehicle,0.090490,0.117366,0.112686,0.161116,0.174776,2.7274,38.4940
458922.5384,4334135.5102,4,Vehicle,0.640620,0.799900,0.800941,0.807839,0.813721,0.6668,38.0592
458922.2220,4334137.4571,4,Vehicle,0.188524,0.222159,0.198042,0.216497,0.208931,0.9052,32.8546
458921.8089,4334136.9985,4,Vehicle,0.584897,0.676251,0.679619,0.672067,0.711067,1.0522,34.7204
458958.4097,4334138.0094,4,Vehicle,0.099134,0.117214,0.094703,0.115095,0.162512,0.6225,51.3301
458959.3440,4334138.1741,4,Vehicle,0.133966,0.175765,0.199980,0.201225,0.221696,0.6650,48.9172
458958.8930,4334138.0681,4,Vehicle,0.105522,0.125818,0.124256,0.124340,0.130458,0.6194,50.7970
458959.9743,4334138.3316,4,Vehicle,0.178970,0.192795,0.205465,0.210295,0.229725,0.3098,47.6967
458957.5045,4334138.1237,4,Vehicle,0.185958,0.230382,0.262796,0.255852,0.268805,0.8113,48.7488
458959.9714,4334138.8690,4,Vehicle,0.154530,0.169319,0.183661,0.186908,0.199679,0.3317,43.9651
458959.2708,4334138.5972,4,Vehicle,0.112037,0.128077,0.121718,0.118109,0.123402,0.7526,47.8791
458958.3557,4334138.0992,4,Vehicle,0.236148,0.258046,0.338002,0.340156,0.344360,0.6981,51.0635
458958.6475,4334138.2743,4,Vehicle,0.153329,0.166527,0.174547,0.185257,0.179229,0.6623,51.4423
458960.0781,4334138.9773,4,Vehicle,0.142209,0.160563,0.172091,0.174824,0.192088,0.3327,43.9651
458958.1440,4334138.1521,4,Vehicle,0.223082,0.267868,0.296033,0.299613,0.313906,0.7051,51.0635
458959.4205,4334138.1146,4,Vehicle,0.170235,0.197845,0.211086,0.204326,0.212789,0.6352,48.9172
458957.3772,4334138.2290,4,Vehicle,0.189525,0.207058,0.217526,0.216381,0.225554,0.7996,47.0795
458958.6373,4334138.9651,4,Vehicle,0.117533,0.134447,0.129413,0.127934,0.143663,1.0885,44.9191
458957.8057,4334138.0668,4,Vehicle,0.156349,0.169928,0.193949,0.201572,0.203536,0.7699,50.6988
458958.3207,4334138.9153,4,Vehicle,0.173055,0.191323,0.201863,0.201514,0.208178,1.0389,43.4040
458957.4881,4334138.2398,4,Vehicle,0.186304,0.202642,0.214169,0.216468,0.218811,0.7885,47.0795
458959.9756,4334139.1789,4,Vehicle,0.126050,0.132924,0.138173,0.144568,0.158780,0.2559,40.0652
458960.1238,4334138.9915,4,Vehicle,0.139844,0.157695,0.166661,0.171810,0.187509,0.3171,41.0893
458957.3733,4334138.2296,4,Vehicle,0.189525,0.207058,0.217526,0.216381,0.225554,0.7996,47.0795
458957.8945,4334138.3654,4,Vehicle,0.179406,0.196906,0.209912,0.207948,0.212444,0.8089,50.2499
458960.0075,4334138.9677,4,Vehicle,0.147614,0.169445,0.180332,0.180388,0.195978,0.3381,43.9651
458959.2103,4334138.1963,4,Vehicle,0.132674,0.149243,0.140710,0.136715,0.141342,0.6822,50.5024
458959.8463,4334139.0173,4,Vehicle,0.147068,0.168912,0.177658,0.176823,0.193688,0.3509,43.9651
458957.2891,4334139.0727,4,Vehicle,0.132382,0.135386,0.145213,0.146713,0.153605,1.1213,40.9911
458957.6615,4334138.0619,4,Vehicle,0.149707,0.168786,0.197251,0.198848,0.202627,0.7603,49.9553
458958.9799,4334138.7947,4,Vehicle,0.116587,0.134498,0.127121,0.121674,0.127416,0.8937,46.1957
458957.0536,4334138.3663,4,Vehicle,0.135858,0.152289,0.160167,0.156769,0.163296,0.9695,43.9792
458960.1319,4334138.8262,4,Vehicle,0.143229,0.148431,0.166225,0.169375,0.183746,0.2870,41.0893
458959.2311,4334138.2308,4,Vehicle,0.133329,0.153634,0.152444,0.148481,0.155550,0.6781,49.0294
458956.9982,4334138.3127,4,Vehicle,0.120226,0.136604,0.143767,0.143351,0.150751,0.9590,43.9792
458957.5814,4334138.2585,4,Vehicle,0.184174,0.200383,0.215697,0.208441,0.222982,0.7923,49.3380
458957.3889,4334138.6936,4,Vehicle,0.162883,0.183100,0.192503,0.190415,0.197577,0.9824,44.8910
458839.5800,4334177.0633,4,Vehicle,0.107633,0.113483,0.106791,0.103851,0.101572,0.0499,46.0273
458840.5225,4334175.9304,4,Vehicle,0.087542,0.102367,0.110666,0.104489,0.113741,0.2327,55.0757
458840.4576,4334174.9033,4,Vehicle,0.092237,0.085921,0.090446,0.098055,0.116376,0.6832,55.3422
458840.0693,4334177.0422,4,Vehicle,0.072092,0.086708,0.091783,0.091158,0.098938,0.1522,44.7086
458839.7378,4334176.2002,4,Vehicle,0.086305,0.080439,0.086653,0.092317,0.108661,0.2979,59.0598
458839.6351,4334175.2131,4,Vehicle,0.274401,0.249087,0.241457,0.232291,0.177410,0.3911,50.9513
458839.4459,4334175.0124,4,Vehicle,0.093238,0.102646,0.097459,0.103329,0.114494,0.3505,43.8389
458840.3565,4334174.5398,4,Vehicle,0.134748,0.141629,0.153181,0.144220,0.176720,0.5990,55.5948
458839.4225,4334175.1164,4,Vehicle,0.088543,0.100032,0.110257,0.107445,0.114651,0.3271,43.8389
458840.1929,4334176.8637,4,Vehicle,0.098807,0.113763,0.122373,0.118254,0.111860,0.1857,50.1517
458840.5379,4334174.6854,4,Vehicle,0.113620,0.111428,0.118525,0.118602,0.146893,0.5726,55.3422
458839.7182,4334175.1803,4,Vehicle,0.216694,0.221499,0.197988,0.198008,0.157996,0.4238,50.9513
458839.5057,4334174.6718,4,Vehicle,0.086305,0.092418,0.092984,0.093824,0.127071,0.3572,41.2717
458839.5482,4334174.8473,4,Vehicle,0.183792,0.194191,0.201126,0.172128,0.135853,0.4208,42.3519
458840.1117,4334175.1212,4,Vehicle,0.150908,0.166171,0.158284,0.138917,0.125221,0.4939,54.1498
458839.4392,4334175.9243,4,Vehicle,0.079371,0.076962,0.084852,0.093621,0.109758,0.1438,51.1617
458840.2414,4334174.6651,4,Vehicle,0.094003,0.086454,0.092438,0.096867,0.120422,0.5596,55.5948
458840.1320,4334175.0776,4,Vehicle,0.150326,0.161578,0.142102,0.132020,0.120830,0.6800,54.1498
458839.9109,4334174.5033,4,Vehicle,0.097096,0.091911,0.093830,0.107474,0.129235,0.5000,53.3362
458839.7238,4334174.7186,4,Vehicle,0.090600,0.090439,0.098660,0.102547,0.116533,0.4686,49.3661
458839.7176,4334176.3916,4,Vehicle,0.078134,0.078358,0.085179,0.092925,0.108504,0.1176,59.0598
458839.8560,4334176.7790,4,Vehicle,0.071583,0.076302,0.081959,0.083913,0.092665,0.1155,48.4683
458839.4801,4334174.8019,4,Vehicle,0.094257,0.104271,0.101279,0.106865,0.120798,0.3447,42.3519
458839.7801,4334174.6985,4,Vehicle,0.089235,0.089347,0.100352,0.101764,0.116627,0.4507,49.3661
458840.3358,4334175.8142,4,Vehicle,0.079408,0.088408,0.098605,0.093360,0.113146,0.1468,60.1540
458839.9938,4334174.7512,4,Vehicle,0.092911,0.090286,0.095603,0.105822,0.114118,0.5723,53.5466
458839.1962,4334176.2505,4,Vehicle,0.077260,0.079805,0.086544,0.092549,0.110480,0.0419,43.9792
458839.4937,4334177.2318,4,Vehicle,0.108834,0.121554,0.108019,0.109328,0.101415,0.0775,46.0273
458839.0587,4334177.2538,4,Vehicle,0.084776,0.101377,0.105645,0.102257,0.101855,0.0831,49.2539
458839.9798,4334175.6496,4,Vehicle,0.100536,0.088307,0.092656,0.104778,0.122053,0.3612,60.6590
458839.5425,4334175.2683,4,Vehicle,0.164648,0.157644,0.156537,0.147234,0.136261,0.3970,45.8730
458839.5346,4334177.2844,4,Vehicle,0.106396,0.117671,0.110885,0.106111,0.099722,0.0882,50.7970
458842.5010,4334168.1872,4,Vehicle,0.126504,0.153202,0.174847,0.182185,0.185596,0.5131,47.7248
458842.0409,4334169.0943,4,Vehicle,0.159934,0.178506,0.171054,0.199515,0.193719,0.9189,49.0715
458842.4594,4334168.4203,4,Vehicle,0.110472,0.135234,0.141283,0.141554,0.157243,0.4840,48.4543
458841.4913,4334167.3359,4,Vehicle,0.095877,0.146984,0.121773,0.110372,0.138519,0.7052,41.8609
458841.7813,4334168.5844,4,Vehicle,0.149343,0.190688,0.222383,0.217772,0.239479,0.3559,52.9854
458841.7038,4334169.1216,4,Vehicle,0.607845,0.569809,0.690152,0.674907,0.608162,1.1935,47.0795
458842.1339,4334167.5007,4,Vehicle,0.077915,0.098433,0.087281,0.089158,0.101541,0.7579,41.3699
458841.1129,4334171.1453,4,Vehicle,0.506500,0.575595,0.563209,0.550466,0.545936,0.6368,37.3858
458840.9884,4334170.0899,4,Vehicle,0.252035,0.301166,0.321356,0.317320,0.309484,0.8366,38.3538
458841.2113,4334171.1991,4,Vehicle,0.512487,0.567042,0.566238,0.555073,0.546720,0.6413,37.3858
458841.8752,4334170.1511,4,Vehicle,0.172910,0.158329,0.142620,0.142250,0.137954,0.9899,33.0651
458841.9867,4334167.5867,4,Vehicle,0.062411,0.073511,0.075438,0.084579,0.084134,0.5938,42.3238
458842.9194,4334167.5873,4,Vehicle,0.229506,0.260152,0.302446,0.302192,0.297063,-0.0824,42.4922
458841.1164,4334170.6744,4,Vehicle,0.559948,0.630237,0.625916,0.617381,0.601889,0.7231,38.3398
458841.7805,4334168.7230,4,Vehicle,0.148943,0.193201,0.255647,0.261504,0.325855,0.3720,52.2980
458842.6470,4334168.0697,4,Vehicle,0.118952,0.137746,0.132442,0.138453,0.154326,0.7171,44.2878
458842.6282,4334167.6602,4,Vehicle,0.070400,0.085845,0.083242,0.087854,0.093700,0.8773,40.6825
458841.6730,4334170.3747,4,Vehicle,0.176895,0.165867,0.150589,0.149669,0.143192,0.8121,34.0190
458841.8879,4334167.8647,4,Vehicle,0.111600,0.133356,0.138091,0.146017,0.161697,0.3680,50.0956
458841.3791,4334171.0347,4,Vehicle,0.543624,0.604807,0.599693,0.577910,0.581659,0.6786,37.8067
458842.0365,4334167.8581,4,Vehicle,0.118261,0.135970,0.156128,0.153958,0.149967,0.4070,50.0956
458841.5605,4334170.8890,4,Vehicle,0.576126,0.636658,0.637377,0.612628,0.596212,0.6986,38.7746
458841.0753,4334171.1393,4,Vehicle,0.506500,0.575595,0.563209,0.550466,0.545936,0.6351,37.3858
458841.8229,4334171.0546,4,Vehicle,0.551413,0.600975,0.606815,0.585445,0.563657,0.6212,37.3437
458842.1136,4334168.6056,4,Vehicle,0.126941,0.155817,0.186418,0.187865,0.204195,0.3878,54.5146
458841.1635,4334169.6187,4,Vehicle,0.519893,0.555951,0.588450,0.574867,0.543897,1.1572,39.7847
458842.4080,4334169.3640,4,Vehicle,0.361497,0.377736,0.385892,0.373425,0.352734,0.9403,43.1094
458840.9875,4334169.4749,4,Vehicle,0.223682,0.257969,0.243531,0.247796,0.276489,0.9003,39.0973
458842.4779,4334167.9108,4,Vehicle,0.080081,0.099068,0.110885,0.119037,0.122084,0.5514,44.2878
458841.9942,4334168.5227,4,Vehicle,0.112474,0.135919,0.155746,0.156624,0.164614,0.3861,54.5146
458840.7557,4334170.8045,4,Vehicle,0.518474,0.567220,0.573005,0.564347,0.560865,0.6449,37.6664
458841.4829,4334170.3918,4,Vehicle,0.179461,0.174445,0.155937,0.156131,0.155424,0.8331,35.7585
458842.1273,4334169.2144,4,Vehicle,0.276712,0.284897,0.294014,0.278602,0.288062,1.1754,49.0715
458841.4562,4334169.7036,4,Vehicle,0.563696,0.620009,0.623761,0.602282,0.584953,1.2002,40.9350
458841.7422,4334171.4252,4,Vehicle,0.338677,0.396720,0.391159,0.341170,0.374125,0.5657,36.3056
458841.1150,4334170.4908,4,Vehicle,0.205102,0.239747,0.224430,0.257099,0.242145,0.7790,38.3398
458842.9252,4334167.7052,4,Vehicle,0.221317,0.255914,0.292349,0.291092,0.304152,-0.0273,42.4922
458842.5536,4334168.2713,4,Vehicle,0.121300,0.139015,0.145186,0.144307,0.164520,0.5440,47.7248
458841.3603,4334168.0069,4,Vehicle,0.123702,0.136655,0.149224,0.146539,0.151315,0.5166,45.4241
458841.9581,4334168.5938,4,Vehicle,0.121900,0.151832,0.176430,0.176968,0.195852,0.3899,54.5146
458841.5342,4334170.6797,4,Vehicle,0.429412,0.449712,0.528908,0.535193,0.486313,0.7994,37.8768
458842.7286,4334168.1322,4,Vehicle,0.286066,0.294871,0.334727,0.326274,0.298538,0.7359,44.3579
458841.9297,4334170.4722,4,Vehicle,0.161791,0.160588,0.149661,0.146336,0.138425,0.7867,35.3657
458841.2028,4334168.8661,4,Vehicle,0.299751,0.324591,0.369519,0.375367,0.356247,0.8655,42.7026
458841.8014,4334167.6409,4,Vehicle,0.064558,0.074272,0.076502,0.086260,0.092665,0.4631,44.6806
458842.0633,4334167.3671,4,Vehicle,0.267140,0.281979,0.340540,0.312567,0.289881,0.7514,41.3699
458842.1310,4334168.7561,4,Vehicle,0.128106,0.159471,0.193567,0.201254,0.229129,0.4168,53.7570
458842.1799,4334169.6691,4,Vehicle,0.271252,0.282080,0.286537,0.277182,0.273760,1.0096,41.8048
458842.0226,4334165.7475,4,Vehicle,0.106960,0.086556,0.085862,0.098055,0.118383,0.5177,43.8109
458842.6889,4334165.6580,4,Vehicle,0.110436,0.088484,0.090364,0.102170,0.131995,0.7656,46.7288
458842.7445,4334164.3920,4,Vehicle,0.141008,0.094525,0.093393,0.106778,0.147834,0.5956,53.7290
458843.4504,4334163.4374,4,Vehicle,0.347648,0.206576,0.200498,0.215860,0.393162,1.2907,55.0617
458842.8221,4334163.3257,4,Vehicle,0.182482,0.103763,0.104608,0.130107,0.198957,1.1926,55.1879
458842.3301,4334166.0529,4,Vehicle,0.105285,0.082749,0.084579,0.098374,0.119481,0.3988,43.3058
458841.8304,4334164.9680,4,Vehicle,0.118097,0.145436,0.141966,0.155726,0.181205,0.6838,40.4019
458842.9397,4334163.1112,4,Vehicle,0.107506,0.111148,0.125184,0.131034,0.137453,1.2389,55.1037
458842.2770,4334164.7161,4,Vehicle,0.090654,0.077419,0.081496,0.091418,0.113647,0.7071,44.6946
458841.9324,4334165.5785,4,Vehicle,0.107123,0.086048,0.086680,0.100895,0.124405,0.5637,43.8109
458841.9318,4334164.3240,4,Vehicle,0.219988,0.262766,0.310550,0.314624,0.325730,-0.1387,41.6224
458843.3240,4334163.6949,4,Vehicle,0.255766,0.154852,0.137272,0.173085,0.295934,1.3405,52.6908
458843.1920,4334165.2829,4,Vehicle,0.073421,0.082292,0.079585,0.090723,0.094954,0.8672,43.4321
458842.8646,4334166.2099,4,Vehicle,0.122774,0.120564,0.152526,0.148510,0.151441,0.4640,38.9991
458842.1887,4334163.7743,4,Vehicle,0.163701,0.198378,0.160767,0.180243,0.237880,-0.3514,44.9612
458843.4114,4334163.7497,4,Vehicle,0.238714,0.196348,0.220991,0.203891,0.219751,1.1480,52.6908
458842.8648,4334163.5779,4,Vehicle,0.185430,0.116351,0.118198,0.139642,0.197546,1.2843,54.6689
458843.4958,4334163.0740,4,Vehicle,0.097133,0.099017,0.100870,0.110459,0.106747,0.9271,55.4404
458841.9318,4334164.6400,4,Vehicle,0.130563,0.150005,0.142238,0.156566,0.175183,0.7614,42.1835
458842.1690,4334163.8469,4,Vehicle,0.158151,0.187643,0.163141,0.176997,0.220755,-0.3668,44.9612
458843.1123,4334164.0202,4,Vehicle,0.195930,0.112494,0.112413,0.133527,0.221821,1.0656,53.4764
458843.0714,4334163.9658,4,Vehicle,0.196640,0.112874,0.111621,0.133005,0.217462,1.1017,53.4764
458843.1403,4334165.3194,4,Vehicle,0.072711,0.080135,0.079804,0.090578,0.093073,0.8630,43.6846
458843.1820,4334163.0866,4,Vehicle,0.098661,0.104118,0.098632,0.106865,0.106120,0.9863,56.8012
458843.0984,4334163.6891,4,Vehicle,0.211781,0.114752,0.113641,0.142134,0.235935,1.2733,54.5566
458842.5440,4334164.3684,4,Vehicle,0.130126,0.091555,0.089191,0.104836,0.137954,0.9172,51.7369
458843.2174,4334163.7938,4,Vehicle,0.223319,0.112824,0.109384,0.147408,0.255757,1.3068,54.5566
458843.1727,4334164.7336,4,Vehicle,0.116732,0.106783,0.102453,0.113386,0.124876,0.9901,46.6446
458842.3352,4334165.2321,4,Vehicle,0.091746,0.105565,0.105618,0.102924,0.099189,0.7782,44.1335
458842.8017,4334164.3759,4,Vehicle,0.148415,0.096834,0.096913,0.111154,0.155675,0.5808,53.7290
458842.7371,4334164.9823,4,Vehicle,0.073038,0.078155,0.081741,0.087303,0.094076,0.8800,47.2478
458843.1061,4334163.7216,4,Vehicle,0.214092,0.116630,0.112904,0.143322,0.243808,1.2550,54.5566
458842.4843,4334163.2882,4,Vehicle,0.152218,0.148380,0.131269,0.143699,0.178539,1.0302,49.3380
458842.6999,4334164.3885,4,Vehicle,0.140808,0.097367,0.091729,0.109821,0.148524,0.6232,51.7369
458842.2391,4334165.8317,4,Vehicle,0.111436,0.087292,0.085179,0.098982,0.120297,0.5407,46.7708
458842.2606,4334164.8009,4,Vehicle,0.075604,0.079652,0.089327,0.097620,0.106810,0.6278,44.6946
458843.6403,4334163.9329,4,Vehicle,0.090581,0.093307,0.098578,0.106546,0.121426,0.9576,48.9032
458842.8626,4334164.2457,4,Vehicle,0.159006,0.105946,0.106328,0.120051,0.174682,0.6830,53.7290
458842.2029,4334164.9496,4,Vehicle,0.067251,0.077901,0.076284,0.089506,0.097526,0.8143,44.6946
458850.8747,4334160.9803,4,Vehicle,0.145067,0.125437,0.132579,0.143380,0.183212,0.7355,45.5924
458849.8859,4334160.7361,4,Vehicle,0.151436,0.133787,0.143630,0.148162,0.188952,1.0206,47.4442
458851.5659,4334159.7413,4,Vehicle,0.072492,0.078358,0.087717,0.096809,0.108472,0.9388,43.8810
458850.8125,4334161.3544,4,Vehicle,0.147214,0.132670,0.127912,0.141033,0.188262,0.6117,50.2639
458850.7824,4334161.2364,4,Vehicle,0.158351,0.140944,0.141420,0.152045,0.200212,0.6380,49.6888
458850.2497,4334161.2798,4,Vehicle,0.162136,0.132823,0.143439,0.151234,0.208084,0.9025,50.7409
458850.1694,4334159.3596,4,Vehicle,0.103466,0.116351,0.120272,0.126340,0.152727,0.8967,42.9551
458850.7338,4334159.5076,4,Vehicle,0.170526,0.128660,0.131432,0.145322,0.204540,1.2926,50.0114
458850.9704,4334159.6137,4,Vehicle,0.175621,0.138761,0.134571,0.147669,0.218403,1.0691,48.9032
458850.9584,4334156.9660,4,Vehicle,0.150854,0.188658,0.189447,0.178881,0.206014,1.0254,41.9591
458850.0370,4334161.3863,4,Vehicle,0.128816,0.112265,0.114814,0.120978,0.161446,0.8235,42.8990
458850.9349,4334157.7976,4,Vehicle,0.135021,0.164852,0.170372,0.160942,0.166151,0.6666,44.7928
458851.6680,4334157.4091,4,Vehicle,0.067197,0.074602,0.076256,0.079334,0.079178,0.8593,39.8268
458849.7199,4334161.1913,4,Vehicle,0.134584,0.119295,0.132660,0.134280,0.170510,0.8060,43.7267
458850.8471,4334161.0492,4,Vehicle,0.160972,0.146274,0.142238,0.154740,0.205418,0.7075,49.6888
458850.3107,4334161.6611,4,Vehicle,0.122210,0.112265,0.114378,0.121268,0.149716,0.5881,39.6584
458850.7047,4334161.0550,4,Vehicle,0.183082,0.162669,0.167998,0.178011,0.248199,0.7482,49.6888
458850.8278,4334161.0598,4,Vehicle,0.161791,0.147543,0.145104,0.158827,0.212005,0.6957,49.6888
458851.5826,4334157.9671,4,Vehicle,0.139280,0.169953,0.154845,0.149727,0.158780,0.6366,46.5043
458850.9065,4334159.0295,4,Vehicle,0.175057,0.166019,0.173183,0.184735,0.218779,1.1280,49.1276
458851.4638,4334160.2532,4,Vehicle,0.098862,0.104144,0.105755,0.113878,0.131493,0.7201,41.3979
458850.7572,4334160.3616,4,Vehicle,0.072347,0.072901,0.072163,0.076870,0.077234,0.8707,37.7365
458849.6387,4334161.2123,4,Vehicle,0.114002,0.106504,0.114623,0.115994,0.152758,0.7201,43.7267
458851.7244,4334158.1458,4,Vehicle,0.143865,0.166349,0.167098,0.161319,0.165555,0.6766,46.5043
458850.9097,4334160.4389,4,Vehicle,0.075386,0.073282,0.072900,0.077827,0.076732,0.8046,37.7365
458849.8911,4334160.1643,4,Vehicle,0.105941,0.115361,0.125511,0.125209,0.130803,1.1018,41.3699
458850.8348,4334160.1831,4,Vehicle,0.102137,0.088358,0.089764,0.098895,0.115717,0.9870,37.7365
458851.3591,4334159.1077,4,Vehicle,0.151945,0.181526,0.188710,0.193951,0.241675,0.8464,46.5885
458852.0193,4334157.3205,4,Vehicle,0.076259,0.115590,0.084552,0.090317,0.104991,1.0750,39.0973
458851.2841,4334159.8279,4,Vehicle,0.160098,0.122747,0.127367,0.139960,0.196919,0.9340,46.6867
458850.6435,4334158.7762,4,Vehicle,0.231908,0.172415,0.179623,0.211426,0.430830,0.8116,45.0453
458850.3367,4334161.7199,4,Vehicle,0.109416,0.101910,0.101579,0.111936,0.137296,0.5598,39.6584
458850.5305,4334159.2055,4,Vehicle,0.172782,0.141198,0.140847,0.152277,0.207708,1.2673,45.9712
458849.8551,4334161.6376,4,Vehicle,0.103338,0.109981,0.115223,0.121181,0.127573,0.6161,37.6944
458851.6734,4334159.5325,4,Vehicle,0.097478,0.101682,0.116179,0.118718,0.119230,0.8272,44.4982
458850.5115,4334158.4393,4,Vehicle,0.092055,0.103915,0.101825,0.107850,0.110072,0.8720,43.6986
458850.9181,4334159.5501,4,Vehicle,0.177314,0.145157,0.136617,0.151900,0.209527,1.1362,50.0114
458851.7113,4334157.1819,4,Vehicle,0.122756,0.161146,0.124965,0.125296,0.173145,1.0478,38.9149
458849.6192,4334160.8596,4,Vehicle,0.130654,0.135970,0.144039,0.150567,0.166684,0.6446,43.8810
458850.9932,4334157.0671,4,Vehicle,0.071855,0.095388,0.081823,0.082840,0.095394,1.0616,40.5983
458851.8077,4334159.1066,4,Vehicle,0.087160,0.094956,0.099942,0.110430,0.121457,0.5692,44.4842
458851.0669,4334160.9129,4,Vehicle,0.092456,0.104550,0.107910,0.111212,0.118634,0.7236,44.4421
458851.2316,4334158.0436,4,Vehicle,0.146104,0.168405,0.169663,0.167405,0.159690,0.6315,49.4643
458851.2391,4334160.0569,4,Vehicle,0.142209,0.107367,0.109684,0.126166,0.169381,0.8943,46.0133
458851.5956,4334160.0200,4,Vehicle,0.094876,0.101936,0.099506,0.110343,0.130364,0.6832,43.9090
458851.4126,4334157.4185,4,Vehicle,0.086214,0.092698,0.092520,0.106140,0.105493,0.7973,42.4080
458850.5543,4334160.7609,4,Vehicle,0.104394,0.117011,0.122891,0.127992,0.121645,0.8353,47.1496
458851.5155,4334157.1225,4,Vehicle,0.110108,0.144421,0.105755,0.112429,0.142000,1.0115,38.5923
458851.0433,4334157.3627,4,Vehicle,0.106050,0.111478,0.129113,0.133990,0.127573,0.8076,43.6706
458851.5526,4334159.1280,4,Vehicle,0.156986,0.188455,0.229232,0.225742,0.269683,0.6733,44.4842
458851.3633,4334158.6202,4,Vehicle,0.143301,0.182161,0.220828,0.222032,0.230980,0.4659,47.3039
